Name=SiO2Carl_Flake 7
X=Raman shift, 1/cm
Y=Intensity, Counts
260.75558; 1437
261.26935; 1293
261.78101; 1313
262.29474; 1285
262.80634; 1416
263.3179; 1410
263.83154; 1262
264.34305; 1345
264.85663; 1310
265.3681; 1222
265.88162; 1293
266.39301; 1371
266.90439; 1222
267.41782; 1221
267.92914; 1360
268.44254; 1227
268.9538; 1180
269.46503; 1197
269.9783; 1420
270.48947; 1239
271.00064; 1301
271.51385; 1210
272.02493; 1245
272.53598; 1232
273.04913; 1213
273.56012; 1248
274.07111; 1216
274.58414; 1317
275.09506; 1263
275.60596; 1232
276.11893; 1380
276.62976; 1334
277.14056; 1323
277.65134; 1354
278.16208; 1349
278.67282; 1355
279.18561; 1340
279.69626; 1323
280.20691; 1359
280.7175; 1404
281.23019; 1251
281.74072; 1372
282.25125; 1325
282.76175; 1246
283.27432; 1342
283.78476; 1383
284.29517; 1423
284.80554; 1483
285.31799; 1479
285.82834; 1437
286.33862; 1449
286.84891; 1566
287.36124; 1509
287.87146; 1561
288.38165; 1580
288.89178; 1481
289.40192; 1614
289.91412; 1582
290.42419; 1469
290.93423; 1701
291.44427; 1803
291.95425; 1865
292.46631; 1900
292.97623; 1990
293.48615; 2159
293.99603; 2479
294.50586; 2320
295.01569; 2609
295.52548; 2741
296.03735; 2845
296.54709; 2772
297.05679; 2680
297.56647; 2199
298.07611; 1966
298.58575; 1757
299.09534; 1720
299.60699; 1489
300.11655; 1522
300.62604; 1440
301.13553; 1541
301.64499; 1696
302.15442; 1647
302.66382; 1461
303.17319; 1486
303.68253; 1591
304.19186; 1644
304.70114; 1707
305.21039; 1572
305.72171; 1676
306.23093; 1680
306.74008; 1751
307.24924; 1821
307.75836; 1710
308.26746; 1800
308.77652; 2008
309.28555; 2010
309.79456; 2033
310.30353; 2155
310.8125; 2189
311.32141; 2113
311.83032; 2026
312.33917; 2138
312.84802; 2208
313.35684; 2288
313.8656; 2409
314.37436; 2476
314.88309; 2465
315.39178; 2761
315.90045; 2930
316.40912; 2969
316.91772; 3216
317.4263; 3217
317.93488; 3494
318.44339; 3717
318.9519; 4053
319.45828; 4222
319.96674; 4414
320.47516; 4896
320.98355; 4785
321.49191; 4586
322.00024; 4758
322.50854; 4881
323.01685; 4554
323.52509; 4462
324.03333; 4316
324.5415; 4212
325.04968; 4314
325.5578; 4340
326.06592; 3938
326.57401; 4081
327.08206; 3982
327.59009; 3781
328.09808; 3609
328.60608; 3596
329.11194; 3603
329.61984; 3525
330.12775; 3429
330.63559; 3340
331.14343; 3446
331.65125; 3518
332.159; 3337
332.66467; 3822
333.17239; 3661
333.68008; 4051
334.18774; 3951
334.6954; 4120
335.20093; 4071
335.7085; 4594
336.21606; 4671
336.72357; 4731
337.23108; 4800
337.73648; 4991
338.2439; 5296
338.75131; 5413
339.2587; 5712
339.76398; 5619
340.27133; 6043
340.77863; 6187
341.28589; 6584
341.79108; 7179
342.29828; 7155
342.80548; 7753
343.31262; 7888
343.81769; 7760
344.3248; 8379
344.83188; 9200
345.33893; 9345
345.84387; 10105
346.35086; 10839
346.85785; 11275
347.3627; 12044
347.86963; 13192
348.3765; 13932
348.88336; 14882
349.3902; 16059
349.897; 17005
350.4017; 17185
350.90845; 16291
351.41516; 16385
351.91977; 15780
352.42642; 15138
352.93307; 14373
353.43759; 14189
353.94418; 14199
354.45071; 13670
354.95517; 13872
355.46167; 13305
355.96814; 11911
356.4725; 11688
356.97891; 10117
357.48322; 8873
357.98959; 6438
358.49591; 5489
359.00012; 4373
359.50641; 3849
360.01059; 3570
360.51678; 2880
361.02298; 2805
361.52707; 2460
362.0332; 2566
362.53723; 2166
363.04333; 2188
363.5473; 2095
364.05331; 2075
364.55933; 1945
365.06528; 1889
365.56915; 1868
366.07507; 1866
366.58096; 1674
367.08475; 1740
367.59058; 1538
368.0943; 1600
368.60007; 1665
369.10373; 1610
369.60947; 1543
370.11307; 1720
370.61874; 1523
371.12231; 1445
371.62793; 1487
372.13141; 1437
372.63696; 1520
373.14044; 1452
373.64386; 1467
374.14932; 1415
374.65271; 1418
375.15811; 1436
375.66144; 1586
376.16678; 1438
376.67212; 1536
377.17743; 1546
377.68063; 1584
378.18381; 1383
378.68903; 1408
379.19214; 1476
379.6973; 1332
380.20038; 1313
380.70547; 1288
381.2085; 1292
381.71149; 1344
382.21652; 1407
382.71945; 1402
383.22235; 1287
383.72729; 1351
